date,Average_Score,Stock
2019-09-03,-0.9974846839904784,NFLX
2019-09-05,-0.9987308382987976,NFLX
2019-09-06,0.0,NFLX
2019-09-07,0.0,NFLX
2019-09-09,0.004891872406005859,NFLX
2019-09-10,-0.9952866733074188,NFLX
2019-09-11,0.9979840368032455,NFLX
2019-09-13,0.9994274377822876,NFLX
2019-09-16,0.0,NFLX
2019-09-17,0.0,NFLX
2019-09-18,-0.9979493319988251,NFLX
2019-09-19,-0.9985415935516356,NFLX
2019-09-20,0.043772300084432114,NFLX
2019-09-22,0.0,NFLX
2019-09-23,-0.9988133907318116,NFLX
2019-09-24,0.011210605502128601,NFLX
2019-09-25,0.0011238157749176025,NFLX
2019-09-26,0.0,NFLX
2019-09-27,0.9085482954978944,NFLX
2019-09-28,0.0,NFLX
2019-09-30,0.99899023771286,NFLX
2019-10-01,0.0,NFLX
2019-10-02,-0.998695194721222,NFLX
2019-10-03,-0.9979029893875122,NFLX
2019-10-04,-0.921454131603241,NFLX
